  3.35823916,   -0.24407614,  -1
  1.27491861,    0.39313019,  -1
 -0.91439580,   -3.89222541,   1
  3.73427050,    1.64645686,  -1
 -3.75448787,    1.52415056,   1
 -0.94295387,    1.59793363,  -1
 -3.63799646,   -4.13306977,   1
  4.82550767,   -4.22664744,  -1
 -4.31133295,   -2.77123744,   1
 -2.85691279,   -0.81654928,   1
  3.99690870,   -0.46178056,  -1
 -0.24344001,   -3.33965873,   1
  0.55898677,   -0.30113623,  -1
 -3.43773981,    3.61035825,  -1
 -4.10682592,    2.08985926,   1
 -1.98891000,   -2.40670283,   1
  1.40481373,   -1.34765842,  -1
 -0.44751876,   -4.70761895,   1
 -3.66534204,    3.34461608,  -1
  0.62411714,   -1.37915059,  -1
 -0.66872172,   -2.05308535,   1
  1.12850013,   -1.39825226,  -1
  1.92466942,   -3.63401609,   1
  1.40003971,    1.11930760,  -1
  4.14898565,   -2.51987698,  -1
